"pop_id","pixel_id","x","y","tile_id","clc_code","clc_name","Onset_Greenness_Increase_2013","Onset_Greenness_Increase_2014","Onset_Greenness_Increase_2015","Onset_Greenness_Increase_2016","Onset_Greenness_Increase_2017","Onset_Greenness_Increase_2018","Onset_Greenness_Increase_2019","Onset_Greenness_Increase_2020","Onset_Greenness_Increase_2021","Onset_Greenness_Increase_2022","Onset_Greenness_Increase_2023","GLSP_QC_2013","GLSP_QC_2014","GLSP_QC_2015","GLSP_QC_2016","GLSP_QC_2017","GLSP_QC_2018","GLSP_QC_2019","GLSP_QC_2020","GLSP_QC_2021","GLSP_QC_2022","GLSP_QC_2023","PGQ_Onset_Greenness_Increase_2013","PGQ_Onset_Greenness_Increase_2014","PGQ_Onset_Greenness_Increase_2015","PGQ_Onset_Greenness_Increase_2016","PGQ_Onset_Greenness_Increase_2017","PGQ_Onset_Greenness_Increase_2018","PGQ_Onset_Greenness_Increase_2019","PGQ_Onset_Greenness_Increase_2020","PGQ_Onset_Greenness_Increase_2021","PGQ_Onset_Greenness_Increase_2022","PGQ_Onset_Greenness_Increase_2023","QC_mandatory_quality_2013","QC_mandatory_quality_2014","QC_mandatory_quality_2015","QC_mandatory_quality_2016","QC_mandatory_quality_2017","QC_mandatory_quality_2018","QC_mandatory_quality_2019","QC_mandatory_quality_2020","QC_mandatory_quality_2021","QC_mandatory_quality_2022","QC_mandatory_quality_2023","QC_climatology_2013","QC_climatology_2014","QC_climatology_2015","QC_climatology_2016","QC_climatology_2017","QC_climatology_2018","QC_climatology_2019","QC_climatology_2020","QC_climatology_2021","QC_climatology_2022","QC_climatology_2023","QC_land_water_2013","QC_land_water_2014","QC_land_water_2015","QC_land_water_2016","QC_land_water_2017","QC_land_water_2018","QC_land_water_2019","QC_land_water_2020","QC_land_water_2021","QC_land_water_2022","QC_land_water_2023"
"Arija_2",16659,-319917.43074325,4779765.63977225,"h17v04",27,"Moors and heathland",94,44,150,138,135,135,119,NA,205,NA,117,40,68,67,69,32,40,67,35,64,67,72,14,42,71,85,85,100,100,NA,100,NA,85,"processed, good quality","processed, good quality","not processed","processed, other quality","processed, good quality","processed, good quality","not processed","not processed","processed, good quality","not processed","processed, good quality","climatology fill 6-10%","climatology fill 1-5%","climatology fill 0%","climatology fill 1-5%","climatology fill 0%","climatology fill 6-10%","climatology fill 0%","climatology fill 0%","climatology fill 0%","climatology fill 0%","climatology fill 6-10%","land","ocean/lake coastline","ocean/lake coastline","ocean/lake coastline","land","land","ocean/lake coastline","land","ocean/lake coastline","ocean/lake coastline","ocean/lake coastline"
"Arija_2",16898,-322697.30704225,4779302.32705575,"h17v04",21,"Land principally occupied by agriculture, with significant areas of natural vegetation",84,66,56,119,37,64,41,79,34,58,105,36,40,32,36,32,36,36,40,44,49,40,0,85,28,71,57,85,71,85,0,0,100,"processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","processed, good quality","climatology fill 1-5%","climatology fill 6-10%","climatology fill 0%","climatology fill 1-5%","climatology fill 0%","climatology fill 1-5%","climatology fill 1-5%","climatology fill 6-10%","climatology fill 11-15%","climatology fill 16-20%","climatology fill 6-10%","land","land","land","land","land","land","land","land","land","land","land"
"Arija_2",16899,-322233.99432575,4779302.32705575,"h17v04",21,"Land principally occupied by agriculture, with significant areas of natural vegetation",76,37,56,NA,40,35,43,63,23,NA,29,40,40,36,35,36,40,36,40,36,35,40,0,14,28,NA,57,42,71,85,0,NA,28,"processed, good quality","processed, good quality","processed, good quality","not processed","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","not processed","processed, good quality","climatology fill 6-10%","climatology fill 6-10%","climatology fill 1-5%","climatology fill 0%","climatology fill 1-5%","climatology fill 6-10%","climatology fill 1-5%","climatology fill 6-10%","climatology fill 1-5%","climatology fill 0%","climatology fill 6-10%","land","land","land","land","land","land","land","land","land","land","land"
"Arija_2",16900,-321770.68160925,4779302.32705575,"h17v04",21,"Land principally occupied by agriculture, with significant areas of natural vegetation",69,68,76,93,37,54,20,45,22,NA,49,36,32,40,32,36,36,40,44,36,35,36,0,100,42,14,57,42,0,71,0,NA,71,"processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","not processed","processed, good quality","climatology fill 1-5%","climatology fill 0%","climatology fill 6-10%","climatology fill 0%","climatology fill 1-5%","climatology fill 1-5%","climatology fill 6-10%","climatology fill 11-15%","climatology fill 1-5%","climatology fill 0%","climatology fill 1-5%","land","land","land","land","land","land","land","land","land","land","land"
"Arija_2",16901,-321307.36889275,4779302.32705575,"h17v04",21,"Land principally occupied by agriculture, with significant areas of natural vegetation",58,44,48,55,41,84,46,86,14,NA,13,68,36,48,64,32,32,32,32,36,67,36,0,57,0,0,57,28,100,85,0,NA,42,"processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","not processed","processed, good quality","climatology fill 1-5%","climatology fill 1-5%","climatology fill 16-20%","climatology fill 0%","climatology fill 0%","climatology fill 0%","climatology fill 0%","climatology fill 0%","climatology fill 1-5%","climatology fill 0%","climatology fill 1-5%","ocean/lake coastline","land","land","ocean/lake coastline","land","land","land","land","land","ocean/lake coastline","land"
"Arija_2",16902,-320844.05617625,4779302.32705575,"h17v04",20,"Complex cultivation patterns",72,50,58,76,35,59,27,229,18,NA,51,72,40,40,64,36,36,40,44,32,67,36,0,71,42,28,57,100,0,100,0,NA,71,"processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","not processed","processed, good quality","climatology fill 6-10%","climatology fill 6-10%","climatology fill 6-10%","climatology fill 0%","climatology fill 1-5%","climatology fill 1-5%","climatology fill 6-10%","climatology fill 11-15%","climatology fill 0%","climatology fill 0%","climatology fill 1-5%","ocean/lake coastline","land","land","ocean/lake coastline","land","land","land","land","land","ocean/lake coastline","land"
"Arija_2",16903,-320380.74345975,4779302.32705575,"h17v04",20,"Complex cultivation patterns",72,54,53,100,48,71,NA,304,NA,87,65,40,72,72,32,32,72,35,68,67,44,64,0,100,28,0,71,71,NA,57,NA,0,42,"processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","not processed","processed, good quality","not processed","processed, good quality","processed, good quality","climatology fill 6-10%","climatology fill 6-10%","climatology fill 6-10%","climatology fill 0%","climatology fill 0%","climatology fill 6-10%","climatology fill 0%","climatology fill 1-5%","climatology fill 0%","climatology fill 11-15%","climatology fill 0%","land","ocean/lake coastline","ocean/lake coastline","land","land","ocean/lake coastline","land","ocean/lake coastline","ocean/lake coastline","land","ocean/lake coastline"
"Arija_2",16904,-319917.43074325,4779302.32705575,"h17v04",20,"Complex cultivation patterns",87,80,75,103,NA,78,88,102,28,109,127,36,64,72,32,35,72,40,64,84,64,64,0,71,57,14,NA,28,100,57,0,28,57,"processed, good quality","processed, good quality","processed, good quality","processed, good quality","not processed","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","climatology fill 1-5%","climatology fill 0%","climatology fill 6-10%","climatology fill 0%","climatology fill 0%","climatology fill 6-10%","climatology fill 6-10%","climatology fill 0%","climatology fill 21-30%","climatology fill 0%","climatology fill 0%","land","ocean/lake coastline","ocean/lake coastline","land","land","ocean/lake coastline","land","ocean/lake coastline","ocean/lake coastline","ocean/lake coastline","ocean/lake coastline"
"Arija_2",17144,-322233.99432575,4778839.01433925,"h17v04",26,"Natural grasslands",117,73,79,108,51,65,72,61,33,39,95,44,32,32,32,36,36,44,36,40,52,32,100,85,42,14,85,85,100,85,0,85,100,"processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","climatology fill 11-15%","climatology fill 0%","climatology fill 0%","climatology fill 0%","climatology fill 1-5%","climatology fill 1-5%","climatology fill 11-15%","climatology fill 1-5%","climatology fill 6-10%","climatology fill 21-30%","climatology fill 0%","land","land","land","land","land","land","land","land","land","land","land"
"Arija_2",17145,-321770.68160925,4778839.01433925,"h17v04",26,"Natural grasslands",77,90,72,94,58,50,84,36,23,75,54,44,48,36,36,36,36,32,36,48,32,36,0,14,71,0,85,28,100,42,0,0,57,"processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","climatology fill 11-15%","climatology fill 16-20%","climatology fill 1-5%","climatology fill 1-5%","climatology fill 1-5%","climatology fill 1-5%","climatology fill 0%","climatology fill 1-5%","climatology fill 16-20%","climatology fill 0%","climatology fill 1-5%","land","land","land","land","land","land","land","land","land","land","land"
"Arija_2",17146,-321307.36889275,4778839.01433925,"h17v04",26,"Natural grasslands",51,69,76,79,53,48,48,31,31,79,128,85,36,64,65,32,40,36,40,44,76,40,0,100,42,28,100,42,100,85,0,0,57,"processed, other quality","processed, good quality","processed, good quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","climatology fill 21-30%","climatology fill 1-5%","climatology fill 0%","climatology fill 0%","climatology fill 0%","climatology fill 6-10%","climatology fill 1-5%","climatology fill 6-10%","climatology fill 11-15%","climatology fill 11-15%","climatology fill 6-10%","ocean/lake coastline","land","ocean/lake coastline","ocean/lake coastline","land","land","land","land","land","ocean/lake coastline","land"
"Arija_2",17147,-320844.05617625,4778839.01433925,"h17v04",41,"Water bodies",113,52,94,84,66,94,43,108,22,112,82,73,53,67,68,68,32,32,32,33,64,44,85,100,71,28,71,71,71,28,0,85,100,"processed, other quality","processed, other quality","not processed","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","processed, good quality","processed, good quality","climatology fill 6-10%","climatology fill 21-30%","climatology fill 0%","climatology fill 1-5%","climatology fill 1-5%","climatology fill 0%","climatology fill 0%","climatology fill 0%","climatology fill 0%","climatology fill 0%","climatology fill 11-15%","ocean/lake coastline","land","ocean/lake coastline","ocean/lake coastline","ocean/lake coastline","land","land","land","land","ocean/lake coastline","land"
"Arija_2",17148,-320380.74345975,4778839.01433925,"h17v04",20,"Complex cultivation patterns",16,63,85,58,55,86,258,28,44,37,80,85,80,84,40,36,68,32,64,64,40,72,28,100,42,0,100,0,100,57,0,85,100,"processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","climatology fill 21-30%","climatology fill 16-20%","climatology fill 21-30%","climatology fill 6-10%","climatology fill 1-5%","climatology fill 1-5%","climatology fill 0%","climatology fill 0%","climatology fill 0%","climatology fill 6-10%","climatology fill 6-10%","ocean/lake coastline","ocean/lake coastline","ocean/lake coastline","land","land","ocean/lake coastline","land","ocean/lake coastline","ocean/lake coastline","land","ocean/lake coastline"
"Arija_2",17391,-321307.36889275,4778375.70162275,"h17v04",26,"Natural grasslands",58,56,66,91,43,36,43,16,NA,71,139,44,36,40,32,32,36,36,40,35,44,32,0,28,71,0,57,42,57,42,NA,0,14,"processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","not processed","processed, good quality","processed, good quality","climatology fill 11-15%","climatology fill 1-5%","climatology fill 6-10%","climatology fill 0%","climatology fill 0%","climatology fill 1-5%","climatology fill 1-5%","climatology fill 6-10%","climatology fill 0%","climatology fill 11-15%","climatology fill 0%","land","land","land","land","land","land","land","land","land","land","land"
"Artafallie_14",473103,-257833.52673225,6396263.70764075,"h17v03",12,"Non-irrigated arable land",113,60,82,96,88,104,103,115,104,101,102,49,53,49,NA,57,52,NA,49,NA,45,44,57,28,57,0,28,14,100,100,100,14,100,"processed, other quality","processed, other quality","processed, other quality",NA,"processed, other quality","processed, good quality",NA,"processed, other quality",NA,"processed, other quality","processed, good quality","climatology fill 16-20%","climatology fill 21-30%","climatology fill 16-20%",NA,"climatology fill >31%","climatology fill 21-30%",NA,"climatology fill 16-20%",NA,"climatology fill 11-15%","climatology fill 11-15%","land","land","land",NA,"land","land",NA,"land",NA,"land","land"
"Artafallie_14",473104,-257370.21401575,6396263.70764075,"h17v03",18,"Pastures",105,66,52,82,75,82,107,33,88,49,77,45,49,44,49,53,32,48,49,NA,53,36,28,0,14,42,14,0,85,0,71,85,100,"processed, other quality","processed, other quality","processed, good quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality","processed, other quality",NA,"processed, other quality","processed, good quality","climatology fill 11-15%","climatology fill 16-20%","climatology fill 11-15%","climatology fill 16-20%","climatology fill 21-30%","climatology fill 0%","climatology fill 16-20%","climatology fill 16-20%",NA,"climatology fill 21-30%","climatology fill 1-5%","land","land","land","land","land","land","land","land",NA,"land","land"
"Artafallie_14",473105,-256906.90129925,6396263.70764075,"h17v03",24,"Coniferous forest",97,78,62,79,83,91,89,95,71,79,64,53,49,52,45,57,52,44,49,57,NA,NA,57,28,57,57,0,14,28,14,28,100,71,"processed, other quality","processed, other quality","processed, good quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality",NA,NA,"climatology fill 21-30%","climatology fill 16-20%","climatology fill 21-30%","climatology fill 11-15%","climatology fill >31%","climatology fill 21-30%","climatology fill 11-15%","climatology fill 16-20%","climatology fill >31%",NA,NA,"land","land","land","land","land","land","land","land","land",NA,NA
"Artafallie_14",473106,-256443.58858275,6396263.70764075,"h17v03",18,"Pastures",112,56,70,96,75,106,85,90,101,103,28,45,53,NA,NA,57,40,52,53,45,53,NA,42,57,85,14,14,100,14,0,100,0,0,"processed, other quality","processed, other quality",NA,NA,"processed, other quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality","processed, other quality",NA,"climatology fill 11-15%","climatology fill 21-30%",NA,NA,"climatology fill >31%","climatology fill 6-10%","climatology fill 21-30%","climatology fill 21-30%","climatology fill 11-15%","climatology fill 21-30%",NA,"land","land",NA,NA,"land","land","land","land","land","land",NA
